id,categoria,edad,genero,estado_civil,ingreso_reportado,maximo_dias_mora,saldo_total,saldo_productos_activos,saldo_productos_pasivos,cantidad_productos_activos,cantidad_productos_pasivos,saldo_en_competencia,monto_credito,plazo_credito,calificacion_crediticia,garantia_credito,tasa_interes
504427,optima,40.0,femenino,divorciado,,41.0,308146.0,286221.0,21925.0,2.0,1.0,714089.73,174000.0,61.0,6.0,fiduciaria,14.51
118623,optima,42.0,femenino,soltero,89727.0,31.0,238314.0,208755.0,29559.0,1.0,1.0,237683.16,131000.0,58.0,3.0,fiduciaria_prendas,8.66
586863,optima,43.0,masculino,casado,29562.0,8.0,470009.0,398519.0,71490.0,2.0,0.0,595.93,161000.0,70.0,3.0,fiduciaria_prendas,8.27
860134,optima,40.0,masculino,casado,,13.0,391999.0,384005.0,7994.0,4.0,1.0,453404.26,92000.0,54.0,4.0,fiduciaria,15.11
229410,optima,53.0,masculino,casado,75383.0,22.0,372021.0,321594.0,50427.0,3.0,2.0,139648.48,230000.0,63.0,3.0,fiduciaria,13.5
136069,premier,51.0,masculino,soltero,120409.0,38.0,1406629.0,1309137.0,97492.0,3.0,3.0,56913.61,499000.0,68.0,5.0,fiduciaria,10.91
434354,premier,39.0,masculino,divorciado,127431.0,6.0,119410.0,72308.0,47102.0,5.0,5.0,2341025.22,805000.0,296.0,4.0,hipotecaria,6.92
438174,optima,28.0,masculino,soltero,187794.0,49.0,158273.0,141822.0,16451.0,2.0,1.0,46664.78,272000.0,63.0,5.0,fiduciaria,16.87
764445,optima,36.0,femenino,casado,,26.0,138446.0,138139.0,307.0,2.0,2.0,,583000.0,55.0,4.0,fiduciaria,14.67
794048,premier,50.0,femenino,viudo,92376.0,25.0,563912.0,532231.0,31681.0,5.0,2.0,71580.12,84000.0,58.0,3.0,fiduciaria_prendas,8.01
214765,optima,36.0,masculino,divorciado,57144.0,6.0,308863.0,193330.0,115533.0,2.0,2.0,824124.12,43000.0,60.0,5.0,fiduciaria,17.3
761373,optima,41.0,masculino,casado,122646.0,30.0,85421.0,27544.0,57877.0,5.0,1.0,638074.82,86000.0,77.0,3.0,fiduciaria,12.81
291142,optima,43.0,femenino,casado,147070.0,83.0,868849.0,749919.0,118930.0,2.0,5.0,25798.84,1138000.0,258.0,4.0,hipotecaria,6.46
201993,premier,53.0,masculino,casado,93356.0,3.0,2156000.0,1772257.0,383743.0,4.0,0.0,1242813.49,539000.0,66.0,4.0,fiduciaria,11.14
491544,optima,34.0,masculino,casado,204979.0,13.0,329105.0,308264.0,20841.0,3.0,2.0,2609.09,18000.0,41.0,4.0,fiduciaria,19.39
469455,optima,43.0,femenino,casado,,134.0,358703.0,356118.0,2585.0,3.0,1.0,37659.89,171000.0,145.0,2.0,hipotecaria,7.67
803857,optima,16.0,femenino,casado,,91.0,43352.0,28853.0,14499.0,1.0,1.0,552107.12,389000.0,53.0,5.0,fiduciaria,13.46
739639,premier,51.0,masculino,casado,113109.0,29.0,270188.0,126555.0,143633.0,4.0,3.0,,567000.0,61.0,3.0,fiduciaria,18.07
204514,optima,41.0,masculino,casado,77799.0,20.0,178811.0,125076.0,53735.0,4.0,0.0,854011.29,294000.0,73.0,2.0,fiduciaria_prendas,8.6
323453,premier,36.0,masculino,soltero,,3.0,1327760.0,1327664.0,96.0,2.0,0.0,,1074000.0,145.0,2.0,fiduciaria_bienes_inmuebles,7.13
603221,optima,47.0,femenino,casado,105674.0,111.0,1086717.0,1063293.0,23424.0,4.0,0.0,436776.47,387000.0,300.0,4.0,hipotecaria,6.61
353056,optima,49.0,femenino,casado,54417.0,6.0,586784.0,583506.0,3278.0,2.0,1.0,76041.33,574000.0,308.0,3.0,hipotecaria,7.2
226715,optima,27.0,masculino,soltero,,34.0,96309.0,81551.0,14758.0,3.0,1.0,785861.03,136000.0,49.0,4.0,fiduciaria,20.47
678030,optima,35.0,femenino,casado,108735.0,48.0,17641.0,14180.0,3461.0,3.0,2.0,1574305.46,449000.0,273.0,4.0,hipotecaria,8.19
550501,optima,39.0,femenino,soltero,250119.0,9.0,1136979.0,1129154.0,7825.0,3.0,1.0,146767.84,206000.0,70.0,5.0,fiduciaria,8.74
336391,premier,61.0,femenino,soltero,78874.0,21.0,4323178.0,4219273.0,103905.0,3.0,2.0,66007.5,1401000.0,174.0,4.0,hipotecaria,6.34
840522,premier,40.0,masculino,casado,95659.0,32.0,389613.0,290565.0,99048.0,4.0,1.0,18050.28,294000.0,52.0,4.0,fiduciaria,14.9
886973,premier,40.0,femenino,soltero,78365.0,3.0,631660.0,580574.0,51086.0,4.0,3.0,1542691.09,432000.0,251.0,3.0,hipotecaria,6.18
284428,optima,50.0,masculino,soltero,211956.0,2.0,225759.0,214080.0,11679.0,3.0,0.0,191957.71,193000.0,65.0,3.0,fiduciaria,13.9
438065,optima,39.0,femenino,casado,122538.0,3.0,49145.0,33609.0,15536.0,3.0,1.0,762153.06,58000.0,42.0,2.0,fiduciaria,25.21
467330,optima,40.0,masculino,casado,108198.0,33.0,163310.0,117755.0,45555.0,6.0,1.0,1073098.84,891000.0,62.0,3.0,fiduciaria,14.63
704093,optima,29.0,masculino,casado,26001.0,2.0,261988.0,254446.0,7542.0,2.0,1.0,,115000.0,43.0,4.0,fiduciaria,16.51
552582,premier,45.0,masculino,divorciado,116528.0,2.0,741521.0,721005.0,20516.0,3.0,1.0,306057.15,499000.0,48.0,4.0,fiduciaria,12.42
323427,privada,41.0,femenino,soltero,150866.0,21.0,1592185.0,174479.0,1417706.0,2.0,2.0,505315.05,377000.0,230.0,2.0,hipotecaria,7.28
230777,optima,33.0,femenino,soltero,54491.0,17.0,71674.0,63599.0,8075.0,3.0,3.0,79513.07,143000.0,44.0,3.0,fiduciaria,15.68
222395,premier,44.0,femenino,casado,96513.0,25.0,1444290.0,1371415.0,72875.0,4.0,2.0,1091796.5,108000.0,50.0,5.0,fiduciaria,11.66
659290,premier,35.0,masculino,casado,89160.0,8.0,1563697.0,1484266.0,79431.0,3.0,4.0,79792.66,139000.0,72.0,3.0,fiduciaria,11.1
203477,optima,35.0,femenino,casado,29137.0,3.0,34179.0,29556.0,4623.0,1.0,0.0,711162.82,472000.0,51.0,2.0,fiduciaria_prendas,10.71
225052,optima,30.0,femenino,casado,34532.0,9.0,731767.0,711914.0,19853.0,6.0,0.0,329507.65,181000.0,32.0,4.0,fiduciaria,14.2
257085,privada,39.0,masculino,soltero,252228.0,21.0,1212008.0,130339.0,1081669.0,4.0,7.0,1236127.94,16000.0,25.0,3.0,autoliquidable,7.2
515761,privada,61.0,femenino,casado,69872.0,1.0,3280554.0,334887.0,2945667.0,4.0,2.0,14953.11,309000.0,58.0,2.0,fiduciaria,12.33
826522,optima,46.0,masculino,soltero,196975.0,20.0,123688.0,118329.0,5359.0,2.0,0.0,,95000.0,55.0,4.0,fiduciaria,17.37
697252,optima,30.0,masculino,soltero,268512.0,25.0,356550.0,355448.0,1102.0,1.0,2.0,1267053.53,307000.0,50.0,5.0,fiduciaria,16.99
295072,optima,50.0,masculino,soltero,289471.0,14.0,323584.0,314208.0,9376.0,2.0,2.0,124375.14,177000.0,40.0,4.0,fiduciaria,15.17
820207,optima,31.0,femenino,casado,121224.0,30.0,710027.0,659069.0,50958.0,7.0,2.0,1024596.13,848000.0,63.0,5.0,fiduciaria,14.96
383173,optima,37.0,femenino,casado,89233.0,16.0,486710.0,465999.0,20711.0,3.0,2.0,,154000.0,54.0,4.0,fiduciaria,14.12
915992,optima,21.0,masculino,casado,,11.0,1495073.0,1485333.0,9740.0,3.0,1.0,,175000.0,41.0,5.0,fiduciaria,22.28
719487,premier,42.0,femenino,casado,101085.0,19.0,444032.0,353447.0,90585.0,4.0,2.0,,616000.0,66.0,4.0,fiduciaria,11.58
859258,premier,69.0,masculino,casado,86113.0,0.0,412276.0,282976.0,129300.0,5.0,5.0,460045.35,482000.0,40.0,2.0,autoliquidable,7.78
237145,premier,53.0,masculino,casado,108384.0,0.0,993424.0,788785.0,204639.0,3.0,4.0,11044.91,316000.0,178.0,2.0,hipotecaria,6.61
672486,privada,36.0,femenino,casado,68302.0,3.0,20397499.0,20280868.0,116631.0,4.0,5.0,1295726.74,504000.0,90.0,2.0,hipotecaria,6.22
484111,premier,41.0,femenino,viudo,,90.0,435521.0,418169.0,17352.0,2.0,1.0,49677.34,560000.0,202.0,4.0,hipotecaria,7.45
733623,optima,31.0,masculino,soltero,68699.0,13.0,956244.0,950006.0,6238.0,3.0,0.4088359499525092,3091042.04,732000.0,150.0,3.0,hipotecaria,7.0
437790,premier,35.0,masculino,casado,88222.0,9.0,406663.0,352668.0,53995.0,3.0,1.0,364588.62,474000.0,72.0,3.0,fiduciaria,10.52
798670,optima,51.0,masculino,casado,,13.0,599940.0,576128.0,23812.0,3.0,3.0,468052.6,546000.0,51.0,5.0,fiduciaria,15.55
792787,optima,32.0,femenino,casado,34676.0,14.0,331573.0,273811.0,57762.0,1.0,2.0,413440.19,243000.0,46.0,4.0,fiduciaria,13.7
289572,optima,47.0,femenino,soltero,33079.0,52.0,243732.0,218809.0,24923.0,3.0,1.0,2469607.66,538000.0,65.0,5.0,fiduciaria,13.59
572119,optima,53.0,femenino,casado,120108.0,16.0,37106.0,31074.0,6032.0,5.0,1.0,54954.71,141000.0,76.0,3.0,fiduciaria,11.92
605691,optima,43.0,femenino,casado,42434.0,25.0,386538.0,374077.0,12461.0,2.0,1.0,378471.81,119000.0,55.0,4.0,fiduciaria,16.23
466130,optima,48.0,femenino,soltero,,20.0,602944.0,526471.0,76473.0,1.0,0.0,1036875.92,340000.0,57.0,3.0,fiduciaria_prendas,8.22
682308,privada,57.0,masculino,divorciado,,17.0,971859.0,639313.0,332546.0,4.0,6.0,12286.14,698000.0,393.0,2.0,hipotecaria,5.9
290727,premier,53.0,femenino,casado,99789.0,2.0,162535.0,109240.0,53295.0,3.0,2.0,511609.26,578000.0,40.0,2.0,fiduciaria,11.89
521788,optima,34.0,femenino,casado,62623.0,30.0,312804.0,287781.0,25023.0,2.0,2.0,,633000.0,57.0,3.0,fiduciaria,14.44
690132,premier,41.0,masculino,soltero,95973.0,1.0,1197946.0,1193996.0,3950.0,4.0,1.0,10693.12,605000.0,48.0,3.0,fiduciaria,12.56
765328,optima,43.0,femenino,casado,208549.0,10.0,614044.0,591397.0,22647.0,2.0,2.0,773511.5,162000.0,44.0,5.0,fiduciaria,16.48
560922,optima,27.0,femenino,soltero,247864.0,25.0,206408.0,205842.0,566.0,4.0,1.0,581947.04,109000.0,63.0,4.0,fiduciaria,16.42
768559,optima,43.0,masculino,soltero,166507.0,30.0,252216.0,237868.0,14348.0,3.0,1.0,189811.4,69000.0,55.0,4.0,fiduciaria,18.3
105560,optima,53.0,femenino,casado,167343.0,65.0,78780.0,50003.0,28777.0,1.0,1.0,546585.72,119000.0,53.0,5.0,fiduciaria,17.78
537302,optima,36.0,femenino,casado,125067.0,15.0,548046.0,540973.0,7073.0,3.0,1.0,,175000.0,51.0,6.0,fiduciaria,17.21
410477,optima,52.0,femenino,divorciado,,2.0,179909.0,147380.0,32529.0,4.0,1.0,623777.15,304000.0,28.0,3.0,fiduciaria,18.39
347439,optima,48.0,femenino,soltero,,18.0,573411.0,560967.0,12444.0,2.0,2.0,1228474.76,320000.0,51.0,3.0,fiduciaria,15.3
368041,privada,43.0,masculino,casado,139567.0,19.0,1745381.0,1694881.0,50500.0,2.0,2.0,104185.48,1053000.0,256.0,2.0,hipotecaria,7.29
578132,optima,50.0,femenino,casado,82852.0,23.0,375022.0,299455.0,75567.0,1.0,0.0,165929.75,90000.0,72.0,3.0,fiduciaria_prendas,8.53
958691,optima,44.0,femenino,divorciado,83002.0,37.0,194597.0,180271.0,14326.0,3.0,2.0,80842.35,250000.0,67.0,5.0,fiduciaria,20.06
172281,premier,66.0,femenino,casado,82299.0,20.0,831955.0,800107.0,31848.0,3.0,0.0,807937.53,1046000.0,37.0,3.0,fiduciaria,10.09
347918,optima,49.0,femenino,casado,173400.0,25.0,963804.0,954141.0,9663.0,4.0,2.0,349701.78,131000.0,60.0,5.0,fiduciaria,14.45
827306,premier,61.0,masculino,casado,80821.0,67.0,295142.0,153578.0,141564.0,4.0,3.0,280567.24,94000.0,5.0,8.0,autoliquidable,7.27
569713,privada,53.0,femenino,viudo,62607.0,6.0,5020089.0,1916758.0,3103331.0,3.0,3.0,224285.13,668000.0,8.0,2.0,autoliquidable,9.08
490408,optima,39.0,femenino,casado,96269.0,1.0,499372.0,498716.0,656.0,1.0,1.0,373752.57,67000.0,66.0,4.0,fiduciaria,15.64
183068,optima,34.0,masculino,casado,47650.0,15.0,204708.0,171814.0,32894.0,2.0,1.0,,278000.0,53.0,4.0,fiduciaria,14.12
134065,premier,49.0,masculino,soltero,,0.0,270510.0,268723.0,1787.0,2.0,0.0,491875.48,2588000.0,177.0,2.0,fiduciaria_bienes_inmuebles,7.63
127948,optima,47.0,femenino,casado,75600.0,3.0,982636.0,963521.0,19115.0,4.0,0.0,982175.19,115000.0,62.0,6.0,fiduciaria,15.48
960766,optima,52.0,femenino,casado,35675.0,1.0,1343513.0,1309493.0,34020.0,2.0,1.0,809050.94,42000.0,64.0,4.0,fiduciaria,17.29
452721,optima,52.0,masculino,casado,35328.0,3.0,290936.0,258887.0,32049.0,2.0,2.0,941978.12,490000.0,48.0,5.0,fiduciaria,13.39
254440,privada,73.0,masculino,soltero,56300.0,1.0,8651357.0,145825.0,8505532.0,1.0,5.0,172582.32,103000.0,11.0,2.0,autoliquidable,8.1
478674,optima,53.0,femenino,casado,50454.0,7.0,106733.0,95598.0,11135.0,1.0,1.0,640150.17,140000.0,66.0,2.0,fiduciaria_prendas,9.23
753556,optima,46.0,masculino,casado,37145.0,332.0,1214984.0,1198603.0,16381.0,2.0,0.0,17421.43,758000.0,66.0,2.0,hipotecaria,7.06
705806,optima,44.0,femenino,divorciado,36117.0,24.0,107672.0,86311.0,21361.0,2.0,0.0,429814.61,609000.0,48.0,3.0,fiduciaria,14.45
380680,optima,66.0,femenino,casado,755910.0,0.0,191028.0,172585.0,18443.0,4.0,2.0,970384.27,368000.0,29.0,3.0,fiduciaria,23.6
782215,optima,45.0,masculino,soltero,157581.0,8.0,629965.0,586027.0,43938.0,3.0,2.0,3428225.48,94000.0,59.0,4.0,fiduciaria,16.35
361392,optima,48.0,masculino,casado,30924.0,2.0,389043.0,381511.0,7532.0,1.0,3.0,1497116.05,112000.0,41.0,5.0,fiduciaria,14.03
757104,optima,38.0,femenino,soltero,127348.0,32.0,606075.0,569913.0,36162.0,2.0,1.0,87261.01,72000.0,44.0,5.0,fiduciaria,14.48
803372,optima,37.0,femenino,casado,,3.0,130503.0,82548.0,47955.0,1.0,0.0,1114181.63,85000.0,70.0,2.0,fiduciaria_prendas,9.0
191216,optima,29.0,femenino,casado,126620.0,4.0,975575.0,957036.0,18539.0,2.0,0.0,1092321.79,237000.0,59.0,4.0,fiduciaria_prendas,7.82
755007,optima,39.0,femenino,soltero,70648.0,65.0,136208.0,101426.0,34782.0,1.0,1.0,,79000.0,53.0,4.0,fiduciaria,17.75
906322,optima,29.0,masculino,divorciado,47249.0,5.0,322755.0,306339.0,16416.0,3.0,1.0,1901935.41,75000.0,31.0,5.0,fiduciaria,15.67
125777,premier,47.0,femenino,soltero,89616.0,19.0,671721.0,635806.0,35915.0,3.0,1.0,214774.61,141000.0,39.0,3.0,fiduciaria,9.95
425819,optima,43.0,masculino,casado,169336.0,24.0,125387.0,90888.0,34499.0,2.0,1.0,399906.63,46000.0,67.0,3.0,fiduciaria,23.22
839756,optima,37.0,femenino,casado,,11.0,413151.0,362796.0,50355.0,4.0,1.0,146620.31,66000.0,61.0,5.0,fiduciaria,18.53
170051,optima,24.0,femenino,casado,36931.0,1.0,256389.0,253304.0,3085.0,2.0,1.0,,32000.0,41.0,4.0,fiduciaria,18.3
833541,privada,48.0,masculino,casado,81038.0,4.0,835398.0,165003.0,670395.0,3.0,2.0,2941358.36,788000.0,71.0,2.0,fiduciaria,9.94
873373,premier,45.0,femenino,casado,90059.0,3.0,142352.0,129735.0,12617.0,5.0,2.0,11768.68,414000.0,50.0,3.0,fiduciaria,15.34
118720,optima,25.0,femenino,casado,44747.0,28.0,90624.0,71612.0,19012.0,4.0,3.0,329021.94,168000.0,58.0,4.0,fiduciaria,15.93
540650,optima,50.0,femenino,casado,37011.0,18.0,316533.0,305765.0,10768.0,2.0,2.0,,80000.0,54.0,6.0,fiduciaria,21.03
335119,optima,50.0,femenino,divorciado,31657.0,11.0,68978.0,59432.0,9546.0,4.0,2.0,48160.65,504000.0,52.0,3.0,fiduciaria,15.02
696341,optima,42.0,femenino,divorciado,136535.0,50.0,587541.0,577320.0,10221.0,2.0,2.0,,182000.0,72.0,6.0,fiduciaria,9.69
926991,optima,68.0,femenino,soltero,30997.0,9.0,2222.0,1421.0,801.0,2.0,1.0,715777.6,344000.0,63.0,4.0,fiduciaria,15.65
293457,optima,46.0,femenino,casado,116704.0,65.0,102550.0,72819.0,29731.0,2.0,1.0,318404.2,116000.0,63.0,5.0,fiduciaria,16.34
792318,optima,65.0,femenino,soltero,,2.0,62846.0,58364.0,4482.0,2.0,0.0,,326000.0,53.0,3.0,fiduciaria,12.07
555935,optima,61.0,masculino,soltero,283564.0,8.0,36937.0,8200.0,28737.0,2.0,1.0,2125812.46,311000.0,47.0,3.0,fiduciaria,17.83
737295,premier,28.0,femenino,soltero,109433.0,16.0,238261.0,172089.0,66172.0,3.0,2.0,,181000.0,88.0,4.0,fiduciaria,11.63
887871,premier,41.0,femenino,soltero,104751.0,22.0,1431242.0,1309785.0,121457.0,3.0,2.0,8532.79,267000.0,48.0,5.0,fiduciaria,14.92
133454,premier,48.0,femenino,soltero,87493.0,4.0,637555.0,370224.0,267331.0,5.0,2.0,426307.93,40000.0,34.0,3.0,fiduciaria,15.7
708846,premier,34.0,femenino,soltero,96607.0,7.0,1320357.0,1318645.0,1712.0,3.0,1.0,1389924.45,272000.0,58.0,5.0,fiduciaria,13.7
676421,optima,36.0,femenino,divorciado,58836.0,15.0,120215.0,43664.0,76551.0,4.0,0.0,159372.39,297000.0,79.0,3.0,fiduciaria,12.42
669045,premier,46.0,femenino,casado,80145.0,21.0,459376.0,418893.0,40483.0,1.0,1.0,597895.8,85000.0,65.0,4.0,fiduciaria,12.53
444887,premier,44.0,masculino,casado,84328.0,21.0,498091.0,493209.0,4882.0,2.0,2.0,118891.56,224000.0,54.0,4.0,fiduciaria,10.37
116780,optima,40.0,femenino,soltero,99754.0,3.0,169938.0,153827.0,16111.0,2.0,2.0,35144.8,197000.0,75.0,3.0,fiduciaria,9.22
419663,optima,44.0,femenino,divorciado,100653.0,9.0,284499.0,274211.0,10288.0,3.0,0.0,45945.55,1184000.0,168.0,2.0,hipotecaria,8.29
563710,optima,44.0,femenino,casado,150860.0,15.0,87611.0,58994.0,28617.0,4.0,2.0,203613.86,116000.0,53.0,3.0,fiduciaria,20.86
215460,premier,45.0,femenino,soltero,133375.0,253.0,356200.0,246894.0,109306.0,2.0,1.0,108274.6,469000.0,113.0,4.0,hipotecaria,7.75
253786,optima,34.0,masculino,casado,155210.0,11.0,459605.0,446266.0,13339.0,2.0,1.0,408632.61,198000.0,62.0,5.0,fiduciaria,16.82
844386,optima,48.0,masculino,divorciado,,24.0,385621.0,369829.0,15792.0,2.0,1.0,993726.9,278000.0,37.0,4.0,fiduciaria,14.35
257616,optima,28.0,masculino,viudo,108984.0,1.0,58836.0,39395.0,19441.0,6.0,2.0,796305.96,61000.0,55.0,4.0,fiduciaria,25.45
267011,optima,37.0,masculino,soltero,83501.0,3.0,224930.0,206416.0,18514.0,2.0,1.0,458994.83,408000.0,51.0,3.0,fiduciaria,15.56
352541,optima,55.0,femenino,soltero,62344.0,0.0,350206.0,302194.0,48012.0,2.0,0.0,,40000.0,60.0,4.0,fiduciaria,20.79
598529,optima,40.0,masculino,soltero,39860.0,5.0,624834.0,593321.0,31513.0,3.0,1.0,360442.01,40000.0,68.0,4.0,fiduciaria,12.39
361651,optima,34.0,masculino,casado,,12.0,481516.0,472849.0,8667.0,1.0,0.0,,754000.0,58.0,4.0,fiduciaria,12.62
210083,optima,37.0,masculino,casado,,0.0,207093.0,181035.0,26058.0,6.0,2.0,210657.4,70000.0,58.0,4.0,fiduciaria,16.85
313589,optima,56.0,femenino,casado,64574.0,0.0,1129292.0,1093205.0,36087.0,2.0,1.0,390838.27,286000.0,52.0,5.0,fiduciaria,13.04
547888,premier,45.0,femenino,soltero,,3.0,390285.0,131647.0,258638.0,4.0,3.0,,603000.0,19.0,2.0,autoliquidable,8.02
865376,premier,41.0,femenino,soltero,93422.0,30.0,969062.0,962990.0,6072.0,2.0,1.0,698991.53,453000.0,84.0,5.0,fiduciaria,12.33
682745,premier,38.0,masculino,soltero,79546.0,64.0,2946129.0,2858791.0,87338.0,2.0,1.0,646986.94,1195000.0,283.0,4.0,hipotecaria,6.27
872566,optima,35.0,masculino,casado,173055.0,4.0,152241.0,148001.0,4240.0,3.0,1.0,887607.28,121000.0,56.0,4.0,fiduciaria,15.03
675005,premier,38.0,masculino,viudo,,1.0,74831.0,36382.0,38449.0,2.0,1.0,1568084.72,86000.0,36.0,4.0,fiduciaria,17.9
193584,optima,57.0,femenino,casado,33009.0,22.0,694809.0,672397.0,22412.0,1.0,2.0,73917.4,1167000.0,261.0,3.0,hipotecaria,7.62
569482,privada,43.0,masculino,casado,192487.0,3.0,10587739.0,9602591.0,985148.0,2.0,5.0,4825529.03,976000.0,214.0,2.0,hipotecaria,6.57
939358,optima,37.0,femenino,casado,47692.0,9.0,304550.0,213851.0,90699.0,5.0,1.0,604828.74,809000.0,58.0,3.0,fiduciaria,16.97
924577,optima,33.0,femenino,casado,38682.0,15.0,823334.0,788087.0,35247.0,2.0,2.0,171897.96,396000.0,176.0,3.0,hipotecaria,7.09
595661,premier,42.0,femenino,casado,,33.0,693185.0,645861.0,47324.0,3.0,4.0,525274.55,181000.0,44.0,5.0,fiduciaria,14.75
725743,optima,31.0,masculino,casado,69323.0,62.0,181646.0,180974.0,672.0,3.0,1.0,20160.01,782000.0,299.0,2.0,hipotecaria,7.61
301872,privada,46.0,femenino,casado,67244.0,3.0,5062334.0,267972.0,4794362.0,2.0,6.0,740072.51,115000.0,9.0,2.0,autoliquidable,9.15
256346,optima,35.0,femenino,viudo,36425.0,3.0,351052.0,345885.0,5167.0,2.0,1.0,647768.41,35000.0,68.0,5.0,fiduciaria,14.15
342095,optima,44.0,masculino,divorciado,32767.0,5.0,348596.0,325957.0,22639.0,2.0,1.0,1229562.6,161000.0,59.0,4.0,fiduciaria,14.81
401911,premier,38.0,masculino,casado,62640.0,422.0,1121818.0,620573.0,501245.0,2.0,2.0,684610.98,205000.0,153.0,4.0,hipotecaria,5.95
280555,optima,33.0,femenino,casado,30141.0,23.0,604878.0,563174.0,41704.0,4.0,0.0,460501.65,185000.0,55.0,5.0,fiduciaria,15.56
696554,optima,22.0,masculino,divorciado,84503.0,3.0,90436.0,24344.0,66092.0,1.0,3.0,137220.03,41000.0,27.0,3.0,autoliquidable,8.12
595821,optima,34.0,femenino,casado,118411.0,4.0,7459.0,4145.0,3314.0,2.0,2.0,31686.77,123000.0,51.0,3.0,fiduciaria,15.71
221238,optima,37.0,femenino,casado,105659.0,3.0,1139638.0,1137653.0,1985.0,1.0,1.0,106600.63,161000.0,55.0,4.0,fiduciaria,13.06
491452,optima,42.0,masculino,divorciado,40368.0,16.0,729827.0,694189.0,35638.0,3.0,0.0,493437.21,472000.0,57.0,4.0,fiduciaria,13.99
938940,optima,42.0,masculino,soltero,124221.0,22.0,70224.0,64743.0,5481.0,3.0,1.0,115479.29,443000.0,58.0,3.0,fiduciaria,16.35
112653,optima,41.0,femenino,casado,,4.0,139273.0,87134.0,52139.0,4.0,1.0,1165644.85,162000.0,41.0,4.0,fiduciaria,21.27
959880,optima,33.0,femenino,soltero,31723.0,2.0,280084.0,257968.0,22116.0,4.0,1.0,2283563.86,27000.0,52.0,4.0,fiduciaria,22.48
534453,privada,59.0,masculino,soltero,74988.0,79.0,3334359.0,3057288.0,277071.0,5.0,1.0,8842.7,2890000.0,69.0,5.0,fiduciaria,9.02
726779,optima,42.0,femenino,casado,,9.0,220768.0,200914.0,19854.0,3.0,2.0,36038.48,167000.0,50.0,5.0,fiduciaria,15.65
911418,optima,41.0,femenino,casado,82754.0,15.0,70182.0,63340.0,6842.0,3.0,1.0,247981.5,78000.0,84.0,3.0,fiduciaria,13.08
652620,optima,45.0,femenino,soltero,181952.0,4.0,245600.0,209248.0,36352.0,3.0,1.0,500536.87,168000.0,80.0,5.0,fiduciaria,10.14
539022,premier,66.0,masculino,casado,83908.0,49.0,316258.0,310780.0,5478.0,5.0,2.0,859769.69,364000.0,77.0,4.0,fiduciaria,13.07
825369,optima,44.0,masculino,viudo,28685.0,59.0,1210717.0,1169339.0,41378.0,2.0,0.31086565975351904,37002.81,279000.0,318.0,3.0,hipotecaria,7.12
696103,premier,42.0,masculino,casado,94007.0,22.0,250031.0,174839.0,75192.0,4.0,2.0,1082483.6,93000.0,90.0,3.0,fiduciaria,11.71
610817,privada,93.0,femenino,soltero,123076.0,4.0,1631844.0,333521.0,1298323.0,1.0,6.0,311227.84,177000.0,18.0,3.0,autoliquidable,8.73
253690,optima,47.0,masculino,casado,,21.0,570238.0,538720.0,31518.0,3.0,1.0,415958.55,391000.0,65.0,4.0,fiduciaria,19.41
160007,optima,30.0,femenino,casado,144932.0,11.0,1487795.0,1433859.0,53936.0,2.0,1.0,266399.68,77000.0,66.0,5.0,fiduciaria,15.31
791084,privada,56.0,masculino,soltero,,0.0,1792224.0,316187.0,1476037.0,1.0,2.0,229229.86,77000.0,76.0,2.0,fiduciaria_prendas,7.57
476351,optima,33.0,masculino,casado,107319.0,30.0,108774.0,73459.0,35315.0,3.0,1.0,543609.49,340000.0,77.0,3.0,fiduciaria,10.3
350378,premier,41.0,masculino,casado,105080.0,45.0,955103.0,793215.0,161888.0,5.0,1.0,203348.27,389000.0,76.0,5.0,fiduciaria,11.55
419065,privada,58.0,masculino,soltero,97736.0,0.0,766352.0,753392.0,12960.0,2.0,4.0,1056343.07,181000.0,57.0,3.0,fiduciaria,11.36
206371,optima,62.0,masculino,viudo,69528.0,24.0,1278980.0,1278440.0,540.0,3.0,2.0,1670227.25,758000.0,55.0,5.0,fiduciaria,13.28
448232,optima,45.0,masculino,soltero,95904.0,275.0,1198291.0,1186376.0,11915.0,1.0,1.0,418613.07,1703000.0,377.0,3.0,hipotecaria,6.14
743202,premier,30.0,femenino,soltero,95016.0,0.0,1120495.0,1065961.0,54534.0,1.0,1.0,984632.25,116000.0,49.0,3.0,fiduciaria,9.03
958967,optima,37.0,masculino,casado,32900.0,5.0,538582.0,533691.0,4891.0,3.0,1.0,822995.31,96000.0,56.0,4.0,fiduciaria,15.2
901785,optima,58.0,femenino,soltero,,2.0,348715.0,344592.0,4123.0,2.0,3.0,470624.19,122000.0,50.0,3.0,fiduciaria,21.95
541376,optima,56.0,masculino,casado,129654.0,13.0,160910.0,133666.0,27244.0,4.0,1.0,933566.46,72000.0,71.0,5.0,fiduciaria,12.96
708075,optima,45.0,masculino,casado,,59.0,173701.0,169428.0,4273.0,2.0,3.0,,905000.0,44.0,4.0,fiduciaria,13.21
780065,optima,43.0,masculino,soltero,25051.0,8.0,590581.0,513146.0,77435.0,2.0,3.0,867821.59,122000.0,67.0,4.0,fiduciaria,16.77
767760,optima,27.0,masculino,casado,66535.0,17.0,138724.0,134528.0,4196.0,1.0,0.0,227154.95,29000.0,52.0,4.0,fiduciaria,20.36
